Subj,Crs,Sect,Title,Start,Time,Days,Room,Lab
MATH,D001B,56Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001B,MP1,CALCULUS,04/10/2023,10:30 AM-12:20 PM,MW,S57,
MATH,D001B,MP1,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,05Y,CALCULUS,04/10/2023,09:30 AM-10:20 AM,MTWTh,G5,
MATH,D001C,05Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,06Y,CALCULUS,04/10/2023,10:30 AM-11:20 AM,MTWTh,G7,
MATH,D001C,06Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,09Y,CALCULUS,04/10/2023,11:30 AM-12:20 PM,MTWTh,G5,
MATH,D001C,09Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,24,CALCULUS,04/10/2023,01:30 PM-03:45 PM,TTh,G6,
MATH,D001C,25,CALCULUS,04/10/2023,04:00 PM-06:15 PM,MW,MLC260,
MATH,D001C,27Z,CALCULUS,04/10/2023,04:00 PM-06:15 PM,TTh,ONLINE,
MATH,D001C,32Z,CALCULUS,04/10/2023,06:30 PM-08:45 PM,TTh,ONLINE,
MATH,D001C,50Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,51Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,52Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001C,53Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001D,02Y,CALCULUS,04/10/2023,09:30 AM-10:20 AM,MTWTh,G7,
MATH,D001D,02Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001D,03Y,CALCULUS,04/10/2023,10:30 AM-11:20 AM,MTWTh,G5,
MATH,D001D,03Y,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D001D,21Z,CALCULUS,04/10/2023,11:30 AM-12:20 PM,MTWThF,ONLINE,
MATH,D001D,30,CALCULUS,04/10/2023,01:30 PM-03:45 PM,TTh,G5,
MATH,D001D,32Z,CALCULUS,04/10/2023,06:30 PM-08:45 PM,TTh,ONLINE,
MATH,D001D,50Z,CALCULUS,04/10/2023,TBA,TBA,ONLINE,
MATH,D002A,03Z,DIFFERENTIAL EQUATIONS,04/10/2023,10:30 AM-11:20 AM,MTWThF,ONLINE,
MATH,D002A,25,DIFFERENTIAL EQUATIONS,04/10/2023,04:00 PM-06:15 PM,MW,MLC108,
MATH,D002A,30Z,DIFFERENTIAL EQUATIONS,04/10/2023,06:30 PM-08:45 PM,TTh,ONLINE,
MATH,D002B,05Y,LINEAR ALGEBRA,04/10/2023,10:30 AM-11:20 AM,MTWTh,S45,
MATH,D002B,05Y,LINEAR ALGEBRA,04/10/2023,TBA,TBA,ONLINE,
MATH,D002B,09Y,LINEAR ALGEBRA,04/10/2023,11:30 AM-12:20 PM,MTWTh,MLC270,
MATH,D002B,09Y,LINEAR ALGEBRA,04/10/2023,TBA,TBA,ONLINE,
MATH,D002B,16Z,LINEAR ALGEBRA,04/10/2023,01:30 PM-03:45 PM,TTh,ONLINE,
MATH,D002B,20,LINEAR ALGEBRA,04/10/2023,04:00 PM-06:15 PM,TTh,MLC260,
MATH,D002B,30Z,LINEAR ALGEBRA,04/10/2023,06:30 PM-08:45 PM,MW,ONLINE,
MATH,D002B,51Z,LINEAR ALGEBRA,04/10/2023,TBA,TBA,ONLINE,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Subj,Crs,Sect,Title,Start,Time,Days,Room,Lab
PHYS,D004A,06Y,PHYS SCIENT/ENG:MECHANCS,04/10/2023,09:30 AM-10:20 AM,MTWTh,S35,N
PHYS,D004A,06Y,PHYS SCIENT/ENG:MECHANCS,04/10/2023,10:30 AM-01:20 PM,W,S11,Y
PHYS,D004A,06Y,PHYS SCIENT/ENG:MECHANCS,04/10/2023,09:30 AM-10:20 AM,F,ONLINE,N
PHYS,D004A,07,PHYS SCIENT/ENG:MECHANCS,04/10/2023,05:30 PM-07:45 PM,MW,S35,N
PHYS,D004A,07,PHYS SCIENT/ENG:MECHANCS,04/10/2023,07:55 PM-10:45 PM,W,S17,N
PHYS,D004B,01Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,MTWTh,FOR3,N
PHYS,D004B,01Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,02:30 PM-05:20 PM,T,S17,Y
PHYS,D004B,01Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,F,ONLINE,N
PHYS,D004B,02Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,MTWTh,FOR3,N
PHYS,D004B,02Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,02:30 PM-05:20 PM,Th,S17,Y
PHYS,D004B,02Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,F,ONLINE,N
PHYS,D004B,03Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,MTWTh,MLC103,N
PHYS,D004B,03Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,02:30 PM-05:20 PM,W,S17,Y
PHYS,D004B,03Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,F,ONLINE,N
PHYS,D004B,04Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,MTWTh,MLC103,N
PHYS,D004B,04Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,02:30 PM-05:20 PM,M,S17,Y
PHYS,D004B,04Y,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,01:30 PM-02:20 PM,F,ONLINE,N
PHYS,D004B,21,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,05:30 PM-07:45 PM,TTh,S17,N
PHYS,D004B,21,PHYS SCIEN/ENG:ELCTRCTY/MAGNET,04/10/2023,07:55 PM-10:45 PM,Th,S17,Y
PHYS,D004C,01Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,09:30 AM-10:20 AM,MTWTh,S11,N
PHYS,D004C,01Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,10:30 AM-01:20 PM,Th,S11,Y
PHYS,D004C,01Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,09:30 AM-10:20 AM,F,ONLINE,N
PHYS,D004C,02Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,01:30 PM-02:20 PM,MTWTh,S35,N
PHYS,D004C,02Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,01:30 PM-02:20 PM,F,ONLINE,N
PHYS,D004C,02Y,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,10:30 AM-01:20 PM,Th,S11,Y
PHYS,D004C,30,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,05:30 PM-07:45 PM,TTh,MLC103,N
PHYS,D004C,30,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,07:55 PM-10:45 PM,T,S17,Y
PHYS,D004C,31,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,05:30 PM-07:45 PM,TTh,MLC103,N
PHYS,D004C,31,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,02:30 PM-05:20 PM,Th,S11,Y
PHYS,D004C,40,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,05:30 PM-07:45 PM,MW,S34,N
PHYS,D004C,40,PHYS SCI/ENG:FLUID/WAVOP/THERM,04/10/2023,07:55 PM-10:45 PM,W,S11,Y
PHYS,D004D,01Y,PHYS SCIEN/ENG:MODERN PHYSICS,04/10/2023,01:30 PM-02:20 PM,MTWTh,S17,N
PHYS,D004D,01Y,PHYS SCIEN/ENG:MODERN PHYSICS,04/10/2023,10:30 AM-01:20 PM,M,S17,Y
PHYS,D004D,01Y,PHYS SCIEN/ENG:MODERN PHYSICS,04/10/2023,01:30 PM-02:20 PM,F,ONLINE,N
